en,ro,description,file,hash
Maximum emails per run.,Numărul maxim de e-mailuri per rulare.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5ed3d267374e8fe54cd9e4bbe95cd372
Message,Mesaj,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4c2a8fe7eaf24721cc7a9f0175115bd4
Minimum age,Vechime minimă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cf64c08eba74dcf03b8d6e5f8f264056
No abandoned checkouts match the current filters.,Niciun checkout abandonat nu corespunde filtrelor curente.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cc3cf3bfa15e634b2842dd15e624b995
No attempt log,Niciun jurnal de încercări,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e16241a2463dd7e2bdb171820bf78262
No coupon activity logged yet.,Nicio activitate de cupon înregistrată încă.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a90c82066d9771828cdfa11e2224b6e3
No customer activity yet.,Nicio activitate de client încă.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,eba5ab5187067f80cf1fc670853aa4c0
No customers yet. Customer rows appear after the first checkout order.,Niciun client încă. Rândurile clienților apar după prima comandă la checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3e132197fc6033b25899a20d494251a5
No eligible orders in the current automation preview.,Nicio comandă eligibilă în previzualizarea curentă a automatizării.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c6e6bd55871b4a7d84c885fe279468c3
No recovery actions logged yet.,Nicio acțiune de recuperare înregistrată încă.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,87200bb45201cdf0d1b2548b1f845346
No recovery coupon configured.,Niciun cupon de recuperare configurat.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,567e944c896c79ba8cbad72ba4e70ee7
No suppressed recovery emails.,Niciun e-mail de recuperare exclus.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,97e9e6f974faf24a50409ce4aa591684
None,Niciunul,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,6adf97f83acf6453d4a6a4b1070f3754
Not sent yet,Netrimis încă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,39ecb85823d9a6d4b93444ec70ae9eb7
Off,Dezactivat,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d15305d7a4e34e02489c74a5ef542f36
Older than 1 day,Mai vechi de 1 zi,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d1873354996d31f91f2985d3da9d078d
Older than 1 hour,Mai vechi de 1 oră,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,56b5c260fc5beae303823280f672f41a
Older than 15 minutes,Mai vechi de 15 minute,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0670ebfcbe83488e1a1c023f3d56b0a9
Older than 4 hours,Mai vechi de 4 ore,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8e636fcd009fd8bb2e268ffa19c60f40
On,Activat,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,521c36a31c2762741cf0f8890cbe05e3
Open value,Valoare deschisă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d81b135a9ba813779e8a735d4a05ad10
Order,Comandă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order age before recovery.,Vechimea comenzii înainte de recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,eaf14eea97e965e4cec30ac5acf592c5
Orders,Comenzi,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Paid,Plătit,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid order total.,Totalul comenzii plătite.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a06a352f8074b647bdd91bc6fad4e9cf
Payment,Plată,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Payment link emails,E-mailuri cu link de plată,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5585556e1030714e3cf7c0f9fbf249f7
Pending,În așteptare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Phone,Telefon,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bcc254b55c4a1babdf1dcb82c207506b
Preview automation,Previzualizează automatizarea,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,6a13685272f1f59dd401fb1695957979
Preview eligible abandoned checkouts before LazyCron sends payment-link emails.,Previzualizați checkout-urile abandonate eligibile înainte ca LazyCron să trimită e-mailurile cu link de plată.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0a84cdd1d844ce5636b6961d5ca0fe1c
Preview order,Previzualizează comanda,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5c2c8c5c7c4a54dae9403c734a1ccfec
Private operational notes for this customer across orders.,Note operaționale private pentru acest client în toate comenzile.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f3f6d4c5169a8c2243c2d63a14594caa
Processing,În procesare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,643562a9ae7099c8aabfdc93478db117
Products,Produse,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,068f80c7519d0528fb08e82137a72131
Profile,Profil,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cce99c598cfdb9773ab041d54c3d973a
Promoted in recovery emails.,Promovat în e-mailurile de recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b6b73942b68f1a75198999e8678c7de5
Ready,Pregătit,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e7d31fc0602fb2ede144d18cdffd816b
Recent Coupon Activity,Activitate Recentă a Cupoanelor,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4f52936500dbcf4401bac9d8b17f614c
Recently emailed,Trimis recent prin e-mail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fba913b76a889e022b872ed2d063568b
Recoverable,Recuperabil,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,52f3b9f4c13b3350850c24bc26c0cef8
Recovery,Recuperare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8afbc541b39d23648c823057cffe3a5
Recovery Activity,Activitate de Recuperare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ffc853d8efebcbb6bc595104f113c889
Recovery Automation,Automatizare de Recuperare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cec279b2f61cd53a174d1d9d201a2f51
Recovery email cooldown is disabled.,Perioada de așteptare pentru e-mailul de recuperare este dezactivată.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8f6961916cae38c102bf305f78494ca
Recovery email cooldown: %s.,Perioadă de așteptare e-mail de recuperare: %s.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4b6dc071855d298ff7f939dd1c1d3964
Rejected,Respins,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d37b1f6c0512e2118cee17fea015b699
Removed from order,Eliminat din comandă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a83cc680e25a7a5471219a13c970f95a
Reset,Resetează,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Revenue,Venit,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,54358a914f51e1af19df8520159fe607
Schedule,Program,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,25f7347236b51a5eae4ba01a7862cb55
Search,Caută,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,13348442cc6a27032d2b4aa28b75a5d3
Segments,Segmente,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fb9a488a6fe2d37f9a17651d744997f6
Settings,Setări,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f4f70727dc34561dfde1a3c529b6205c
Status,Stare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ec53a8c4f07baed5d8825072c89799be
Suppress,Exclude,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,853fbbeb76e35bea97202cc179baa627
Suppressed,Exclus,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ab970d32c79b95c0b0aaa50168c67e16
Suppressed recovery email,E-mail de recuperare exclus,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,39a5ff5c35c6421b60e5dafe0e2c9e10
Time,Oră,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Total order attempts.,Total încercări de comandă.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,87a81dee508305dda2a25e1a1f9ca1af
Unpaid checkout orders that can be recovered with a secure payment link.,Comenzi de checkout neplătite care pot fi recuperate cu un link de plată securizat.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1be35f25a8b547d23825176dfeb517ef
Unpaid order total,Total comandă neplătită,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,846e2043cbe58d0ab544dbed357afa58
Unsuppress,Anulează excluderea,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f628c1c5b8ad11d874d9f8011370447c
User,Utilizator,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8f9bfe9d1345237cb3b2b205864da075
%d collection(s),%d colecție/colecții,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a2b54ef698ee215de8e2acf62e31127b
%d customer target(s),%d client(ți) țintă,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,702fa15bc4ec220adcf5a1f442eebf99
%d more zone(s) configured.,Încă %d zonă/zone configurată(e).,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c9c28a3751e99458b3a519de33d387e6
%d paid / %d free,%d plătit(e) / %d gratuit(e),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,502babbf205a6880b7922a05d5de1164
%d product(s),%d produs(e),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,226a2b70e81abc3b9249d4d4913b9701
%d product(s) scanned.,%d produs(e) scanat(e).,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d03bd9263ab5ae552f7edf241e2b2d77
Across %d backorder/preorder product(s).,În %d produs(e) în așteptare/precomandă.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,86ce386946e18f0f44f2b14101aea2d5
Active,Activ,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4d3d769b812b6faa6b76e1a8abaece2d
Add Discount,Adaugă Reducere,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,272b6d701d99c285d224a44434ade80e
all,toate,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a181a603769c1f98ad927e7367c7aa51
All countries,Toate țările,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c3987e4cac14a8456515f0d200da04ee
All products,Toate produsele,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,40dec546414c1ebdfde8d9858f0938c3
Allowed delivery countries,Țări de livrare permise,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,48aed1551811e63953baaa9b20bb04c2
Always,Întotdeauna,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,68eec46437c384d8dad18d5464ebc35c
Applies to carrier delivery subtotal.,Se aplică subtotalului livrării prin curier.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1917f3fc168d25b2014148abd7b2adaf
Area,Zonă,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deec4ff19974f12ed781cb9a59064214
Average order,Comandă medie,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e9f713179da16f775a45a2f688a3fedc
Awaiting gateway.,Se așteaptă gateway-ul.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,Se așteaptă plata.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Based on product-level shipping prices.,Pe baza prețurilor de transport la nivel de produs.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1f8ea96e33b1bfa99c9d452fcafc0992
Canceled,Anulat,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Anulată înainte de plată.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1da4a335bce70069b54b87788476cbb1
Carrier and local delivery country allowlist.,Listă de țări permise pentru livrarea prin curier și livrarea locală.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,77591a92588a92f31fe60234aa3e942b
Code,Cod,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ca0dbad92a874b2f69b549293387925e
Completed paid orders.,Comenzi plătite finalizate.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,fa028eae2e101f0a820e33c946592f5e
Configure,Configurează,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f1206f9fadc5ce41694f69129aecac26
Controls whether delivery fees appear in VAT breakdowns.,Controlează dacă taxele de livrare apar în detalierile de TVA.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f74205a0ac50e4556f23573642e1f7d6
Coupon and discount rules available to checkout.,Reguli de cupon și reducere disponibile la checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4dc60a76182c93ae2503db92ecf96f25
Current checkout calculation settings before country-aware tax zones are added.,Setările curente de calcul la checkout înainte de adăugarea zonelor de taxă în funcție de țară.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e7bfce073c7875f07b8390e7b1b41bbe
Current setting,Setare curentă,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,79bd3eb67fe2b216f552cb9da33c6e4d
Customer limit,Limită clienți,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f504270f7009d784f86ff9d70a88982a
Delivery fallback,Livrare de rezervă,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,96970c65884b01c4e548d15a08c9cf75
"Derived merchant workflow status, separate from payment and fulfilment state.","Stare a fluxului de lucru al comerciantului derivată, separată de starea de plată și onorare.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0b529c564ad489d8b50586641a3912a9
Disabled,Dezactivat,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b9f5c797ebbf55adccdd8539a65a0241
Discount template is not installed yet. Run the Mercato installer from module settings.,Șablonul de reducere nu este încă instalat. Rulați instalarea Mercato din setările modulului.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b83872ff36a7885ee37a55c4f784e6c7
Discounts,Reduceri,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,9d5bf15117441a1b52eb1f0808e4aad3
Distribution of current order payment states.,Distribuția stărilor curente de plată a comenzilor.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,44a7375d4a719299eb930e3cd0984f0a
Edit,Editează,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7dce122004969d56ae2e0245cb754d35
Enabled at %s%%,Activat la %s%%,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,39fa28dcd3ee28ea716d26022689d0e0
Enabled fulfilment,Onorare activată,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,57082d3fe5c467b400420d32700a56d2
Expired reservations,Rezervări expirate,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,028d2dbf074b6550a41ae0e55a0e3fc1
Export CSV,Exportă CSV,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Failed,Eșuat,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Eșuat sau expirat.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
Free shipping,Transport gratuit,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,29aa46cc3d2677c7e0f216910df600ff
Free shipping threshold,Prag pentru transport gratuit,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5f2ab464876341df7ff085560b1dc9e2
From,De la,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5da618e8e4b89c66fe86e32cdafde142
Inactive,Inactiv,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,3cab03c00dbd11bc3569afa0748013f0
Items sold,Articole vândute,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,aea6b05ecbca298472ce21c090d8d8a7
Local delivery,Livrare locală,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e0fad42b51b29f19b2acfd276e205615
Low stock,Stoc redus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7e2525a11bd12b7925456dae1e15ccc3
Methods customers can choose during checkout.,Metode pe care clienții le pot alege în timpul checkout-ului.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,249acfe3f0acacabc29f075dd83ff3cd
Minimum %s,Minim %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ba7025ec9213ea415da085cf3883a166
Minimum %s / zones %s,Minim %s / zone %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5afb966a0604b28d2696ad01a3e75ac3
