en,bg,description,file,hash
Suppressed,Изключено,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ab970d32c79b95c0b0aaa50168c67e16
Suppressed recovery email,Изключен имейл за възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,39a5ff5c35c6421b60e5dafe0e2c9e10
Time,Час,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Total order attempts.,Общ брой опити за поръчка.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,87a81dee508305dda2a25e1a1f9ca1af
Unpaid checkout orders that can be recovered with a secure payment link.,"Неплатени поръчки при плащане, които могат да бъдат възстановени с защитена връзка за плащане.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1be35f25a8b547d23825176dfeb517ef
Unpaid order total,Обща сума на неплатена поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,846e2043cbe58d0ab544dbed357afa58
Unsuppress,Премахване на изключването,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f628c1c5b8ad11d874d9f8011370447c
User,Потребител,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8f9bfe9d1345237cb3b2b205864da075
%d collection(s),%d колекция(и),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a2b54ef698ee215de8e2acf62e31127b
%d customer target(s),%d целеви клиент(и),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,702fa15bc4ec220adcf5a1f442eebf99
%d more zone(s) configured.,Още %d конфигурирана(и) зона(и).,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c9c28a3751e99458b3a519de33d387e6
%d paid / %d free,%d платени / %d безплатни,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,502babbf205a6880b7922a05d5de1164
%d product(s),%d продукт(и),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,226a2b70e81abc3b9249d4d4913b9701
%d product(s) scanned.,%d продукт(и) сканирани.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d03bd9263ab5ae552f7edf241e2b2d77
Across %d backorder/preorder product(s).,В рамките на %d продукт(и) със задължение/предварителна поръчка.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,86ce386946e18f0f44f2b14101aea2d5
Active,Активен,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4d3d769b812b6faa6b76e1a8abaece2d
Add Discount,Добавяне на отстъпка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,272b6d701d99c285d224a44434ade80e
all,всички,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a181a603769c1f98ad927e7367c7aa51
All countries,Всички държави,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c3987e4cac14a8456515f0d200da04ee
All products,Всички продукти,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,40dec546414c1ebdfde8d9858f0938c3
Allowed delivery countries,Разрешени държави за доставка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,48aed1551811e63953baaa9b20bb04c2
Always,Винаги,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,68eec46437c384d8dad18d5464ebc35c
Applies to carrier delivery subtotal.,Прилага се към междинната сума за куриерска доставка.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1917f3fc168d25b2014148abd7b2adaf
Area,Област,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deec4ff19974f12ed781cb9a59064214
Average order,Средна поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e9f713179da16f775a45a2f688a3fedc
Awaiting gateway.,Изчаква платежния доставчик.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,Изчаква плащане.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Based on product-level shipping prices.,Базирано на цените за доставка на ниво продукт.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1f8ea96e33b1bfa99c9d452fcafc0992
Canceled,Отказана,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Отказана преди плащане.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1da4a335bce70069b54b87788476cbb1
Carrier and local delivery country allowlist.,Списък с разрешени държави за куриерска и локална доставка.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,77591a92588a92f31fe60234aa3e942b
Code,Код,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ca0dbad92a874b2f69b549293387925e
Completed paid orders.,Завършени платени поръчки.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,fa028eae2e101f0a820e33c946592f5e
Configure,Конфигуриране,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f1206f9fadc5ce41694f69129aecac26
Controls whether delivery fees appear in VAT breakdowns.,Управлява дали таксите за доставка се показват в разбивката на ДДС.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f74205a0ac50e4556f23573642e1f7d6
Coupon and discount rules available to checkout.,"Правила за купони и отстъпки, налични при плащане.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4dc60a76182c93ae2503db92ecf96f25
Current checkout calculation settings before country-aware tax zones are added.,"Текущи настройки за изчисление при плащане, преди да бъдат добавени данъчни зони по държави.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e7bfce073c7875f07b8390e7b1b41bbe
Current setting,Текуща настройка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,79bd3eb67fe2b216f552cb9da33c6e4d
Customer limit,Лимит на клиенти,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f504270f7009d784f86ff9d70a88982a
Delivery fallback,Резервен вариант за доставка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,96970c65884b01c4e548d15a08c9cf75
"Derived merchant workflow status, separate from payment and fulfilment state.","Изведен статус на работния процес на търговеца, отделен от състоянието на плащане и изпълнение.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0b529c564ad489d8b50586641a3912a9
Disabled,Деактивирано,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b9f5c797ebbf55adccdd8539a65a0241
Discount template is not installed yet. Run the Mercato installer from module settings.,Шаблонът за отстъпка все още не е инсталиран. Стартирайте инсталатора на Mercato от настройките на модула.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b83872ff36a7885ee37a55c4f784e6c7
Discounts,Отстъпки,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,9d5bf15117441a1b52eb1f0808e4aad3
Distribution of current order payment states.,Разпределение на текущите състояния на плащане на поръчките.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,44a7375d4a719299eb930e3cd0984f0a
Edit,Редактиране,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7dce122004969d56ae2e0245cb754d35
Enabled at %s%%,Активирано на %s%%,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,39fa28dcd3ee28ea716d26022689d0e0
Enabled fulfilment,Активирано изпълнение,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,57082d3fe5c467b400420d32700a56d2
Expired reservations,Изтекли резервации,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,028d2dbf074b6550a41ae0e55a0e3fc1
Export CSV,Експортиране на CSV,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Failed,Неуспешна,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Неуспешна или изтекла.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
Free shipping,Безплатна доставка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,29aa46cc3d2677c7e0f216910df600ff
Free shipping threshold,Праг за безплатна доставка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5f2ab464876341df7ff085560b1dc9e2
From,От,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5da618e8e4b89c66fe86e32cdafde142
Inactive,Неактивен,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,3cab03c00dbd11bc3569afa0748013f0
Items sold,Продадени артикули,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,aea6b05ecbca298472ce21c090d8d8a7
Local delivery,Локална доставка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e0fad42b51b29f19b2acfd276e205615
Low stock,Ниска наличност,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7e2525a11bd12b7925456dae1e15ccc3
Methods customers can choose during checkout.,"Методи, които клиентите могат да изберат по време на плащане.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,249acfe3f0acacabc29f075dd83ff3cd
Minimum %s,Минимум %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ba7025ec9213ea415da085cf3883a166
Minimum %s / zones %s,Минимум %s / зони %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5afb966a0604b28d2696ad01a3e75ac3
No discounts yet. Add a first coupon such as WELCOME10.,"Все още няма отстъпки. Добавете първи купон, например WELCOME10.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0602c6ab69985e2bab43efa0a7de93e4
No order statuses yet.,Все още няма статуси на поръчки.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b71db92211b7826c545c754ebfaf80dd
No paid product sales yet.,Все още няма продадени платени продукти.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,80585dfea537db2b587cff1d81711860
No product VAT rates,Няма ставки на ДДС за продукта,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,765515dc0bcf6fda6ddd01ddb76021f1
Open value,Отворена стойност,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d81b135a9ba813779e8a735d4a05ad10
Operational note,Оперативна бележка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0621f299ca1dba285f0915df91b8ff6c
Order Status Breakdown,Разбивка по статус на поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4027387108b5abe0ef5e0a842b149d8f
Orders,Поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Oversell debt,Задължение от свръхпродажба,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2c7667e47e73c675df19abf2c37c6edc
Paid revenue,Платен приход,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c4dbb94aa60a18c2628bf6e63bdcdb34
Payment Status Breakdown,Разбивка по статус на плащане,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5d1cbcdc6a805075d9aa04fb522b8f81
Pending,Чакаща,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending + processing.,Чакащи + в обработка.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2089352179c5ab139f13a8b0cda3be12
Pending holds past TTL.,Чакащи задържания след TTL.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c2e19f55ddead5a3fafbdf2eb7201632
Postcode prefixes checked during checkout.,"Префикси на пощенски код, проверявани по време на плащане.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,de94e431931f38c20ea928392f25859e
Processing,В обработка,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,643562a9ae7099c8aabfdc93478db117
Product,Продукт,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deb10517653c255364175796ace3553f
Product Sales,Продажби на продукти,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c87f156918bf2deba893037c322a885b
Product shipping,Доставка на продукта,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f0fa7718773d3af784129587f2914d98
Product tax rates,Данъчни ставки на продукта,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7e2a49e9f42427fc53c7c232d7267cd
Products at or below threshold.,Продукти на или под прага.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,566b65abe7bb6cc34feead8f578e3266
Quantity,Количество,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,694e8d1f2ee056f98ee488bdc4982d73
Quantity from paid orders.,Количество от платени поръчки.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,82f54aeb50fcb886cac2517d4b630459
