en,et,description,file,hash
Search,Otsi,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,13348442cc6a27032d2b4aa28b75a5d3
Segments,Segmendid,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fb9a488a6fe2d37f9a17651d744997f6
Settings,Seaded,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f4f70727dc34561dfde1a3c529b6205c
Status,Olek,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ec53a8c4f07baed5d8825072c89799be
Suppress,Välista,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,853fbbeb76e35bea97202cc179baa627
Suppressed,Välistatud,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ab970d32c79b95c0b0aaa50168c67e16
Suppressed recovery email,Välistatud taastamise e-post,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,39a5ff5c35c6421b60e5dafe0e2c9e10
Time,Aeg,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Total order attempts.,Tellimuse katsete koguarv.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,87a81dee508305dda2a25e1a1f9ca1af
Unpaid checkout orders that can be recovered with a secure payment link.,"Maksmata kassatellimused, mida saab taastada turvalise maksulingiga.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1be35f25a8b547d23825176dfeb517ef
Unpaid order total,Maksmata tellimuse summa,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,846e2043cbe58d0ab544dbed357afa58
Unsuppress,Tühista välistus,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f628c1c5b8ad11d874d9f8011370447c
User,Kasutaja,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8f9bfe9d1345237cb3b2b205864da075
%d collection(s),%d kollektsiooni,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a2b54ef698ee215de8e2acf62e31127b
%d customer target(s),%d kliendisihtrühma,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,702fa15bc4ec220adcf5a1f442eebf99
%d more zone(s) configured.,Veel %d tsooni on seadistatud.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c9c28a3751e99458b3a519de33d387e6
%d paid / %d free,%d tasulist / %d tasuta,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,502babbf205a6880b7922a05d5de1164
%d product(s),%d toodet,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,226a2b70e81abc3b9249d4d4913b9701
%d product(s) scanned.,%d toodet skaneeritud.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d03bd9263ab5ae552f7edf241e2b2d77
Across %d backorder/preorder product(s).,%d järel-/ettetellimuse toote lõikes.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,86ce386946e18f0f44f2b14101aea2d5
Active,Aktiivne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4d3d769b812b6faa6b76e1a8abaece2d
Add Discount,Lisa allahindlus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,272b6d701d99c285d224a44434ade80e
all,kõik,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a181a603769c1f98ad927e7367c7aa51
All countries,Kõik riigid,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c3987e4cac14a8456515f0d200da04ee
All products,Kõik tooted,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,40dec546414c1ebdfde8d9858f0938c3
Allowed delivery countries,Lubatud tarneriigid,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,48aed1551811e63953baaa9b20bb04c2
Always,Alati,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,68eec46437c384d8dad18d5464ebc35c
Applies to carrier delivery subtotal.,Kehtib vedaja tarne vahesumma kohta.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1917f3fc168d25b2014148abd7b2adaf
Area,Piirkond,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deec4ff19974f12ed781cb9a59064214
Average order,Keskmine tellimus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e9f713179da16f775a45a2f688a3fedc
Awaiting gateway.,Ootab makseväravat.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,Ootab makset.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Based on product-level shipping prices.,Põhineb toote tasandi tarnehindadel.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1f8ea96e33b1bfa99c9d452fcafc0992
Canceled,Tühistatud,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Tühistatud enne makset.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1da4a335bce70069b54b87788476cbb1
Carrier and local delivery country allowlist.,Vedaja ja kohaliku tarne lubatud riikide loend.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,77591a92588a92f31fe60234aa3e942b
Code,Kood,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ca0dbad92a874b2f69b549293387925e
Completed paid orders.,Lõpetatud tasutud tellimused.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,fa028eae2e101f0a820e33c946592f5e
Configure,Seadista,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f1206f9fadc5ce41694f69129aecac26
Controls whether delivery fees appear in VAT breakdowns.,"Määrab, kas tarnetasud kuvatakse käibemaksu jaotuses.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f74205a0ac50e4556f23573642e1f7d6
Coupon and discount rules available to checkout.,Kassas saadaolevad sooduskoodi ja allahindluse reeglid.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4dc60a76182c93ae2503db92ecf96f25
Current checkout calculation settings before country-aware tax zones are added.,Praegused kassa arvutusseaded enne riigipõhiste maksutsoonide lisamist.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e7bfce073c7875f07b8390e7b1b41bbe
Current setting,Praegune seadistus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,79bd3eb67fe2b216f552cb9da33c6e4d
Customer limit,Kliendipiirang,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f504270f7009d784f86ff9d70a88982a
Delivery fallback,Tarne varuvalik,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,96970c65884b01c4e548d15a08c9cf75
"Derived merchant workflow status, separate from payment and fulfilment state.","Tuletatud kaupmehe töövoo olek, eraldiseisev makse ja täitmise olekust.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0b529c564ad489d8b50586641a3912a9
Disabled,Keelatud,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b9f5c797ebbf55adccdd8539a65a0241
Discount template is not installed yet. Run the Mercato installer from module settings.,Allahindluse mall pole veel paigaldatud. Käivita Mercato paigaldaja mooduli seadetest.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b83872ff36a7885ee37a55c4f784e6c7
Discounts,Allahindlused,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,9d5bf15117441a1b52eb1f0808e4aad3
Distribution of current order payment states.,Praeguste tellimuste maksuolekute jaotus.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,44a7375d4a719299eb930e3cd0984f0a
Edit,Muuda,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7dce122004969d56ae2e0245cb754d35
Enabled at %s%%,Lubatud %s%% juures,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,39fa28dcd3ee28ea716d26022689d0e0
Enabled fulfilment,Lubatud täitmisviis,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,57082d3fe5c467b400420d32700a56d2
Expired reservations,Aegunud broneeringud,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,028d2dbf074b6550a41ae0e55a0e3fc1
Export CSV,Ekspordi CSV,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Failed,Ebaõnnestus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Ebaõnnestunud või aegunud.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
Free shipping,Tasuta tarne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,29aa46cc3d2677c7e0f216910df600ff
Free shipping threshold,Tasuta tarne lävend,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5f2ab464876341df7ff085560b1dc9e2
From,Alates,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5da618e8e4b89c66fe86e32cdafde142
Inactive,Mitteaktiivne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,3cab03c00dbd11bc3569afa0748013f0
Items sold,Müüdud tooted,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,aea6b05ecbca298472ce21c090d8d8a7
Local delivery,Kohalik tarne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e0fad42b51b29f19b2acfd276e205615
Low stock,Madal laoseis,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7e2525a11bd12b7925456dae1e15ccc3
Methods customers can choose during checkout.,"Meetodid, mida kliendid saavad kassas valida.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,249acfe3f0acacabc29f075dd83ff3cd
Minimum %s,Miinimum %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ba7025ec9213ea415da085cf3883a166
Minimum %s / zones %s,Miinimum %s / tsoonid %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5afb966a0604b28d2696ad01a3e75ac3
No discounts yet. Add a first coupon such as WELCOME10.,"Allahindlusi pole veel. Lisa esimene sooduskood, näiteks WELCOME10.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0602c6ab69985e2bab43efa0a7de93e4
No order statuses yet.,Tellimuse olekuid pole veel.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b71db92211b7826c545c754ebfaf80dd
No paid product sales yet.,Tasutud tootemüüke pole veel.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,80585dfea537db2b587cff1d81711860
No product VAT rates,Toote käibemaksumäärasid pole,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,765515dc0bcf6fda6ddd01ddb76021f1
Open value,Avatud väärtus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d81b135a9ba813779e8a735d4a05ad10
Operational note,Toimingu märkus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0621f299ca1dba285f0915df91b8ff6c
Order Status Breakdown,Tellimuse oleku jaotus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4027387108b5abe0ef5e0a842b149d8f
Orders,Tellimused,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Oversell debt,Ülemüügi võlg,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2c7667e47e73c675df19abf2c37c6edc
Paid revenue,Tasutud käive,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c4dbb94aa60a18c2628bf6e63bdcdb34
Payment Status Breakdown,Makse oleku jaotus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5d1cbcdc6a805075d9aa04fb522b8f81
Pending,Ootel,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending + processing.,Ootel + töötlemisel.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2089352179c5ab139f13a8b0cda3be12
Pending holds past TTL.,Ootel broneeringud üle TTL-i.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c2e19f55ddead5a3fafbdf2eb7201632
Postcode prefixes checked during checkout.,Kassas kontrollitavad sihtnumbri eesliited.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,de94e431931f38c20ea928392f25859e
Processing,Töötlemisel,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,643562a9ae7099c8aabfdc93478db117
Product,Toode,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deb10517653c255364175796ace3553f
Product Sales,Toote müük,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c87f156918bf2deba893037c322a885b
Product shipping,Toote tarne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f0fa7718773d3af784129587f2914d98
Product tax rates,Toote maksumäärad,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7e2a49e9f42427fc53c7c232d7267cd
Products at or below threshold.,Tooted lävendil või sellest madalamal.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,566b65abe7bb6cc34feead8f578e3266
Quantity,Kogus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,694e8d1f2ee056f98ee488bdc4982d73
Quantity from paid orders.,Kogus tasutud tellimustest.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,82f54aeb50fcb886cac2517d4b630459
Reports,Aruanded,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c91c7b93c28cd18741b71f727ee81ee3
Revenue,Käive,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,54358a914f51e1af19df8520159fe607
Revenue divided by paid orders.,Käive jagatud tasutud tellimustega.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f876464a0b6f000a1256532e2548a344
Sales and operational reporting from stored ProcessWire order pages.,Müügi- ja tegevusaruandlus salvestatud ProcessWire tellimuslehtedelt.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,8c338b22b7f3107792c37ee2a874f32e
Schedule,Ajakava,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,25f7347236b51a5eae4ba01a7862cb55
Share,Jaga,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5a95a425f74314a96f13a2f136992178
Shipping,Tarne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Shipping charged on paid orders.,"Tarne, mida arvestatakse tasutud tellimustelt.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e1f90230acdfaff7bfca8e458a0a366f
Status,Olek,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ec53a8c4f07baed5d8825072c89799be
Targets,Sihtrühmad,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,91fadc5613280f76b916f1fd236e43e9
Tax and Shipping Readiness,Maksu ja tarne valmisolek,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d1f68580434d4a31abb471ee2e23a3c3
Tax shipping,Maksusta tarne,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,542a9635af196fc167992ddf9f2c0772
Top products by paid order revenue.,Parimad tooted tasutud tellimuste käibe järgi.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b58732deeaed39b856ba871a4a6cfe0b
Type,Tüüp,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a1fa27779242b4902f7ae3bdd5c6d508
Unlimited,Piiramatu,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,545f6c2f382c04810103b3e5e6f7d841
Until,Kuni,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,3728af837fe70019577ddb0ed7125ee5
Usage,Kasutus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c64518704ce0c0d5501a45763f464276
Value,Väärtus,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,689202409e48743b914713f96d93947c
Across %d backorder/preorder product(s).,%d järel-/ettetellimuse toote lõikes.,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,86ce386946e18f0f44f2b14101aea2d5
All events,Kõik sündmused,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,1aafb073a1a78e52e044177f67da6615
All statuses,Kõik staatused,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,96e3d398260724e0a83da53a2e9f20e7
Any event,Suvaline sündmus,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,3caf43963b38c1b0c23b4a711aac4ed5
Any order,Suvaline tellimus,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,e4bddbf20706417111043c9687992198
Apply filters,Rakenda filtrid,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,79ee641715155ec7d121815215f2b70c
Check setup,Kontrolli seadistust,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,9af4e7bfd98eccbb27ee807867dcd444
Context,Kontekst,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,ad4e206408c1c59bfb8a057ba7857446
Current filtered set,Praegune filtreeritud kogum,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,261e95a8ce812a99ee8c6a68163c85a5
Current stock pressure before the movement log.,Praegune laoseisu surve enne liikumiste logi.,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,2bb2c570367cfd9a3efdf19e3974e0b8
Delta,Muutus,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,db1f4ab5845def61a83d5df13e0c2397
Details,Üksikasjad,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,3ec365dd533ddb7ef3d1c111186ce872
Event,Sündmus,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,a4ecfc70574394990cf17bd83df499f7
Event type,Sündmuse tüüp,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,5e85ed076f5456823d69c290bb7b3e07
Events,Sündmused,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,87f9f735a1d36793ceaecd4e47124b63
Expired,Aegunud,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,24fe48030f7d3097d5882535b04c3fa8
Expired reservations,Aegunud broneeringud,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,028d2dbf074b6550a41ae0e55a0e3fc1
Export CSV,Ekspordi CSV,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Export stock pressure,Ekspordi laoseisu surve,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,507675f08b92a6973358c192c2798359
External ID,Väline ID,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,01ddb49044c161b11fdb0c41adbeb3b3
Failed,Ebaõnnestus,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed events,Ebaõnnestunud sündmused,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,5954ddb7e7bd2103fcc1cdbd68d5f3a7
Failed only,Ainult ebaõnnestunud,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,975742c2b1056a87830e5c7695aa220f
Gateway,Maksevärav,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,926dec9494209cb088b4962509df1a91
Gateway Readiness,Maksevärava valmisolek,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,3c8b572844645db46c4aaa343eeff984
