en,es,description,file,hash
Recovery Automation,Automatización de recuperación,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cec279b2f61cd53a174d1d9d201a2f51
Recovery email cooldown is disabled.,El tiempo de espera de correo de recuperación está deshabilitado.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8f6961916cae38c102bf305f78494ca
Recovery email cooldown: %s.,Tiempo de espera de correo de recuperación: %s.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4b6dc071855d298ff7f939dd1c1d3964
Rejected,Rechazado,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d37b1f6c0512e2118cee17fea015b699
Removed from order,Eliminado del pedido,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a83cc680e25a7a5471219a13c970f95a
Reset,Restablecer,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Revenue,Ingresos,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,54358a914f51e1af19df8520159fe607
Schedule,Programación,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,25f7347236b51a5eae4ba01a7862cb55
Search,Buscar,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,13348442cc6a27032d2b4aa28b75a5d3
Segments,Segmentos,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fb9a488a6fe2d37f9a17651d744997f6
Settings,Ajustes,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f4f70727dc34561dfde1a3c529b6205c
Status,Estado,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ec53a8c4f07baed5d8825072c89799be
Suppress,Suprimir,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,853fbbeb76e35bea97202cc179baa627
Suppressed,Suprimido,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ab970d32c79b95c0b0aaa50168c67e16
Suppressed recovery email,Correo de recuperación suprimido,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,39a5ff5c35c6421b60e5dafe0e2c9e10
Time,Hora,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Total order attempts.,Total de intentos de pedido.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,87a81dee508305dda2a25e1a1f9ca1af
Unpaid checkout orders that can be recovered with a secure payment link.,Pedidos de checkout no pagados que se pueden recuperar con un enlace de pago seguro.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1be35f25a8b547d23825176dfeb517ef
Unpaid order total,Total del pedido no pagado,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,846e2043cbe58d0ab544dbed357afa58
Unsuppress,Anular supresión,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f628c1c5b8ad11d874d9f8011370447c
User,Usuario,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8f9bfe9d1345237cb3b2b205864da075
%d collection(s),%d colección(es),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a2b54ef698ee215de8e2acf62e31127b
%d customer target(s),%d cliente(s) objetivo,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,702fa15bc4ec220adcf5a1f442eebf99
%d more zone(s) configured.,%d zona(s) más configurada(s).,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c9c28a3751e99458b3a519de33d387e6
%d paid / %d free,%d pagado(s) / %d gratis,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,502babbf205a6880b7922a05d5de1164
%d product(s),%d producto(s),,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,226a2b70e81abc3b9249d4d4913b9701
%d product(s) scanned.,%d producto(s) escaneado(s).,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d03bd9263ab5ae552f7edf241e2b2d77
Across %d backorder/preorder product(s).,En %d producto(s) de pedido pendiente/reserva anticipada.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,86ce386946e18f0f44f2b14101aea2d5
Active,Activo,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4d3d769b812b6faa6b76e1a8abaece2d
Add Discount,Añadir descuento,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,272b6d701d99c285d224a44434ade80e
all,todos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a181a603769c1f98ad927e7367c7aa51
All countries,Todos los países,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c3987e4cac14a8456515f0d200da04ee
All products,Todos los productos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,40dec546414c1ebdfde8d9858f0938c3
Allowed delivery countries,Países de envío permitidos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,48aed1551811e63953baaa9b20bb04c2
Always,Siempre,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,68eec46437c384d8dad18d5464ebc35c
Applies to carrier delivery subtotal.,Se aplica al subtotal de envío por transportista.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1917f3fc168d25b2014148abd7b2adaf
Area,Área,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deec4ff19974f12ed781cb9a59064214
Average order,Pedido promedio,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e9f713179da16f775a45a2f688a3fedc
Awaiting gateway.,A la espera de la pasarela.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,A la espera de pago.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Based on product-level shipping prices.,Basado en los precios de envío a nivel de producto.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1f8ea96e33b1bfa99c9d452fcafc0992
Canceled,Cancelado,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Cancelado antes del pago.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,1da4a335bce70069b54b87788476cbb1
Carrier and local delivery country allowlist.,Lista de países permitidos para envío por transportista y entrega local.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,77591a92588a92f31fe60234aa3e942b
Code,Código,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ca0dbad92a874b2f69b549293387925e
Completed paid orders.,Pedidos pagados completados.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,fa028eae2e101f0a820e33c946592f5e
Configure,Configurar,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f1206f9fadc5ce41694f69129aecac26
Controls whether delivery fees appear in VAT breakdowns.,Controla si las tarifas de entrega aparecen en los desgloses de IVA.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f74205a0ac50e4556f23573642e1f7d6
Coupon and discount rules available to checkout.,Reglas de cupones y descuentos disponibles para el checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4dc60a76182c93ae2503db92ecf96f25
Current checkout calculation settings before country-aware tax zones are added.,Ajustes de cálculo del checkout actuales antes de añadir zonas de impuestos por país.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e7bfce073c7875f07b8390e7b1b41bbe
Current setting,Ajuste actual,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,79bd3eb67fe2b216f552cb9da33c6e4d
Customer limit,Límite de clientes,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f504270f7009d784f86ff9d70a88982a
Delivery fallback,Entrega de respaldo,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,96970c65884b01c4e548d15a08c9cf75
"Derived merchant workflow status, separate from payment and fulfilment state.","Estado de flujo de trabajo del comerciante derivado, independiente del estado de pago y cumplimiento.",,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0b529c564ad489d8b50586641a3912a9
Disabled,Deshabilitado,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b9f5c797ebbf55adccdd8539a65a0241
Discount template is not installed yet. Run the Mercato installer from module settings.,La plantilla de descuento aún no está instalada. Ejecute el instalador de Mercato desde los ajustes del módulo.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b83872ff36a7885ee37a55c4f784e6c7
Discounts,Descuentos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,9d5bf15117441a1b52eb1f0808e4aad3
Distribution of current order payment states.,Distribución de los estados de pago de los pedidos actuales.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,44a7375d4a719299eb930e3cd0984f0a
Edit,Editar,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7dce122004969d56ae2e0245cb754d35
Enabled at %s%%,Habilitado al %s%%,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,39fa28dcd3ee28ea716d26022689d0e0
Enabled fulfilment,Cumplimiento habilitado,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,57082d3fe5c467b400420d32700a56d2
Expired reservations,Reservas caducadas,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,028d2dbf074b6550a41ae0e55a0e3fc1
Export CSV,Exportar CSV,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Failed,Fallido,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Fallido o caducado.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
Free shipping,Envío gratuito,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,29aa46cc3d2677c7e0f216910df600ff
Free shipping threshold,Umbral de envío gratuito,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5f2ab464876341df7ff085560b1dc9e2
From,Desde,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5da618e8e4b89c66fe86e32cdafde142
Inactive,Inactivo,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,3cab03c00dbd11bc3569afa0748013f0
Items sold,Artículos vendidos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,aea6b05ecbca298472ce21c090d8d8a7
Local delivery,Entrega local,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e0fad42b51b29f19b2acfd276e205615
Low stock,Stock bajo,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7e2525a11bd12b7925456dae1e15ccc3
Methods customers can choose during checkout.,Métodos que los clientes pueden elegir durante el checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,249acfe3f0acacabc29f075dd83ff3cd
Minimum %s,Mínimo %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ba7025ec9213ea415da085cf3883a166
Minimum %s / zones %s,Mínimo %s / zonas %s,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5afb966a0604b28d2696ad01a3e75ac3
No discounts yet. Add a first coupon such as WELCOME10.,Aún no hay descuentos. Añada un primer cupón como WELCOME10.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0602c6ab69985e2bab43efa0a7de93e4
No order statuses yet.,Aún no hay estados de pedido.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b71db92211b7826c545c754ebfaf80dd
No paid product sales yet.,Aún no hay ventas de productos pagadas.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,80585dfea537db2b587cff1d81711860
No product VAT rates,Sin tasas de IVA de producto,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,765515dc0bcf6fda6ddd01ddb76021f1
Open value,Valor abierto,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d81b135a9ba813779e8a735d4a05ad10
Operational note,Nota operativa,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,0621f299ca1dba285f0915df91b8ff6c
Order Status Breakdown,Desglose del estado del pedido,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,4027387108b5abe0ef5e0a842b149d8f
Orders,Pedidos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Oversell debt,Deuda de sobreventa,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2c7667e47e73c675df19abf2c37c6edc
Paid revenue,Ingresos pagados,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c4dbb94aa60a18c2628bf6e63bdcdb34
Payment Status Breakdown,Desglose del estado de pago,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5d1cbcdc6a805075d9aa04fb522b8f81
Pending,Pendiente,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending + processing.,Pendiente + procesando.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,2089352179c5ab139f13a8b0cda3be12
Pending holds past TTL.,Retenciones pendientes que superan el TTL.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c2e19f55ddead5a3fafbdf2eb7201632
Postcode prefixes checked during checkout.,Prefijos de código postal comprobados durante el checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,de94e431931f38c20ea928392f25859e
Processing,Procesando,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,643562a9ae7099c8aabfdc93478db117
Product,Producto,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,deb10517653c255364175796ace3553f
Product Sales,Ventas de producto,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c87f156918bf2deba893037c322a885b
Product shipping,Envío de producto,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f0fa7718773d3af784129587f2914d98
Product tax rates,Tasas de impuesto del producto,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d7e2a49e9f42427fc53c7c232d7267cd
Products at or below threshold.,Productos en o por debajo del umbral.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,566b65abe7bb6cc34feead8f578e3266
Quantity,Cantidad,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,694e8d1f2ee056f98ee488bdc4982d73
Quantity from paid orders.,Cantidad de pedidos pagados.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,82f54aeb50fcb886cac2517d4b630459
Reports,Informes,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c91c7b93c28cd18741b71f727ee81ee3
Revenue,Ingresos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,54358a914f51e1af19df8520159fe607
Revenue divided by paid orders.,Ingresos divididos por pedidos pagados.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,f876464a0b6f000a1256532e2548a344
Sales and operational reporting from stored ProcessWire order pages.,Informes de ventas y operativos a partir de las páginas de pedido almacenadas de ProcessWire.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,8c338b22b7f3107792c37ee2a874f32e
Schedule,Programación,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,25f7347236b51a5eae4ba01a7862cb55
Share,Compartir,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,5a95a425f74314a96f13a2f136992178
Shipping,Envío,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Shipping charged on paid orders.,Envío cobrado en pedidos pagados.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,e1f90230acdfaff7bfca8e458a0a366f
Status,Estado,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,ec53a8c4f07baed5d8825072c89799be
Targets,Objetivos,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,91fadc5613280f76b916f1fd236e43e9
Tax and Shipping Readiness,Preparación de impuestos y envío,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,d1f68580434d4a31abb471ee2e23a3c3
Tax shipping,Impuesto sobre envío,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,542a9635af196fc167992ddf9f2c0772
Top products by paid order revenue.,Los mejores productos por ingresos de pedidos pagados.,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,b58732deeaed39b856ba871a4a6cfe0b
Type,Tipo,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,a1fa27779242b4902f7ae3bdd5c6d508
Unlimited,Ilimitado,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,545f6c2f382c04810103b3e5e6f7d841
Until,Hasta,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,3728af837fe70019577ddb0ed7125ee5
Usage,Uso,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,c64518704ce0c0d5501a45763f464276
Value,Valor,,site/modules/Mercato/src/Admin/ProcessMercatoReportDiscountPanels.php,689202409e48743b914713f96d93947c
Across %d backorder/preorder product(s).,En %d producto(s) de pedido pendiente/reserva anticipada.,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,86ce386946e18f0f44f2b14101aea2d5
All events,Todos los eventos,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,1aafb073a1a78e52e044177f67da6615
All statuses,Todos los estados,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,96e3d398260724e0a83da53a2e9f20e7
Any event,Cualquier evento,,site/modules/Mercato/src/Admin/ProcessMercatoWebhookInventoryPanels.php,3caf43963b38c1b0c23b4a711aac4ed5
